song_name,name,song_id,popularity
Sexy And I Know It,LMFAO,2OBKvpCTPo0q4qQELJ1n7h,56
Delirio,Looking for Adalid,79V1C9nNeWQVMO42u2tQds,0
Tengo Todo Excepto A Ti,Luis Miguel,0lTd7gKAWVz1yVKVkQXBPm,0
Culpable O No - Miénteme Como Siempre,Luis Miguel,7BwxbmYFy0l3ROHDjV2c14,75
Un Rock and Roll Sonó,Luis Miguel,0EO5K6h28pVOVlzPUcJFly,40
La Chica Del Bikini Azul,Luis Miguel,6Ucocvd2YaEJRPmbT4SFgu,70
Ahora Te Puedes Marchar,Luis Miguel,1uKjQoh8JZj9ryuYRhpd7E,79
Cuando Calienta El Sol,Luis Miguel,3hVaK0zn3sVWWY8TvN1Te5,68
Paper Planes,M.I.A.,1wgqttlPacpvmX5DKVboOa,0
Midnight City,M83,6GyFP1nfCDB8lbD2bG0Hq9,78
Moving,Macaco,6eFbmROV21aXR4niiXXKBV,13
Halo,Machine Head,5nksa8EqKHSWO9WBj6DnmS,41
Davidian,Machine Head,3V1pjXqdcI53EN7lV0CbZd,0
Ten Ton Hammer,Machine Head,0bxUaSy4x46Ogeio8khuBd,45
Take My Scars,Machine Head,4mbljJEr6SyhcImsdSWmz0,37
Struck a Nerve,Machine Head,296Tab5qscBCWU8rsOb8uf,27
Locust,Machine Head,2fed1yXI1clOEddfGyKyH2,49
Darkness Within,Machine Head,0bHYX16vAFaFhtEqKhCeqg,39
A Jagged Gorgeous Winter,The Main Drag,7vQ8cJE5h67lxbvbYtJeWk,34
California Dreamin' - Single Version,The Mamas & The Papas,4s6LhHAV5SEsOV0lC2tjvJ,81
Kings of Metal,Manowar,28TcG73tbc4iGrGBFjiBnR,57
Blinded by the Light,Manfred Mann's Earth Band,3u2s7Dppp5ID2MxKnqxFyh,0
Fear Of The Dark - 1998 Remastered Version,Iron Maiden,0P4JuEXYJmu2Q7BTtQW5nR,0
The Prisoner - Edit;1998 Remastered Version,Iron Maiden,7rGP9QtRK9rXLjDns1duym,0
The Number Of The Beast - 1998 Remastered Version,Iron Maiden,1s4Ie0cT6P73SRSfh3oyGW,0
Run to the Hills - 1998 Remastered Version,Iron Maiden,2JS1iE5A5RHvUPH5Zl9jlF,0
The Trooper - 1998 Remastered Version,Iron Maiden,2pxAohyJptQWTQ5ZRWYijN,0
Hallowed Be Thy Name - 1998 Remastered Version,Iron Maiden,1iGXvUsVVkYBas0Cniw6NB,0
Aces High - 1998 Remastered Version,Iron Maiden,5lSbdSQAWAMjAcJDJPFGQr,0
Losfer Words (Big 'Orra) - 1998 Remastered Version,Iron Maiden,1diil6QNeFAYLwCuNkuCxI,0
Powerslave - 1998 Remaster,Iron Maiden,7vrCDLxUeeqmvX9FMstLcQ,0
Rime Of The Ancient Mariner - 1998 Remastered Version,Iron Maiden,3tEuFYWBimv6LeNS5lXBrx,0
Only the Good Die Young - 1998 Remaster,Iron Maiden,0EwVkZNM8H8TdNFHl3LgaV,0
Drive Unreleased 1994,Daft Punk,1QQ2VESFcj0VqefsNnd1Zu,0
"Solar Sailer - From ""TRON: Legacy""/Score",Daft Punk,0Jc2SfIHv63JNsUZpunh54,51
"TRON Legacy (End Titles) - From ""TRON: Legacy""/Score",Daft Punk,0mHayzmzEB485RkUCETcCL,47
Solar Sailer - Remixed by Pretty Lights,Daft Punk,4OgB6TRmIGBRT4NoFxxIQd,33
Solar Sailer - Remixed by Pretty Lights,Pretty Lights,4OgB6TRmIGBRT4NoFxxIQd,33
Escape From Nebula M Spacehunter,Daikaiju,0M4FiVQGTMmLS5cn6LWURn,28
Am I Demon,Danzig,0kZpg64mTDk3V6jhGGEd7M,53
Black Prophecies,Dark Angel,2g4Hcmq07NfHbiIAyEupzy,24
Norway In September,Darkthrone,3xSrcsSLzqoIrnm1HLQbSd,15
The Hordes of Nebulah,Darkthrone,3CxNipTa8u3HrZctwtNfyT,39
Quintessence,Darkthrone,0h2KyPkIISeMMkA2X0eXU5,45
To Walk the Infernal Fields - Studio,Darkthrone,5NxPI7Eh7eECXlpW9ehq2v,29
They Say,Daron Malakian and Scars On Broadway,297lTBnCfkMyqzCfDCpqn6,57
MF From Hell,The Datsuns,3N6EcZHc12nFKJXfdJxTqN,0
Space Oddity - 2015 Remaster,David Bowie,72Z17vmmeQKAg8bptWvpVG,71
Rebel Rebel - 2016 Remaster,David Bowie,2EC9IJj7g0mN1Q5VrZkiYY,71
Modern Love - 1999 Remaster,David Bowie,7LyIoUsiMtelB1I0I4drEF,0
China Girl - 1999 Remaster,David Bowie,1bki22ZoLCkqb0QIJ5PtJF,0
The Man Who Sold the World - 2015 Remaster,David Bowie,4mWahKerLaVddUjb8d1Q4Q,64
Cat People (Putting Out The Fire),David Bowie,6HXvGhmrsMEZ9AxD1Vjejz,0
Moonage Daydream - 2012 Remaster,David Bowie,6mib3N4E8PZHAGQ3xy7bho,69
Ziggy Stardust - 2012 Remaster,David Bowie,5IyL3XOaRPpTgxVjRIAxXU,64
Station to Station - 2016 Remaster,David Bowie,7cehkXeGO0t8HosgO42tHl,45
Young Americans - 2016 Remaster,David Bowie,7uPmQttafLiJyju14JREY4,62
Rattle That Lock,David Gilmour,6IYLjqSKQ4ma8FwlZd9LLI,47
Turn Me On (feat. Nicki Minaj),David Guetta,6T27IN7Ai94BeDv6PPCmoC,65
Turn Me On (feat. Nicki Minaj),Nicki Minaj,6T27IN7Ai94BeDv6PPCmoC,65
Play Hard (feat. Ne-Yo & Akon),David Guetta,5YPMEOJ58kfl56VHxTgwx3,74
Play Hard (feat. Ne-Yo & Akon),Ne-Yo,5YPMEOJ58kfl56VHxTgwx3,74
Play Hard (feat. Ne-Yo & Akon),Akon,5YPMEOJ58kfl56VHxTgwx3,74
Little Bad Girl (feat. Taio Cruz & Ludacris),David Guetta,55VzNhbcf0Gxf6qRCUAV01,59
Little Bad Girl (feat. Taio Cruz & Ludacris),Ludacris,55VzNhbcf0Gxf6qRCUAV01,59
Little Bad Girl (feat. Taio Cruz & Ludacris),Taio Cruz,55VzNhbcf0Gxf6qRCUAV01,59
Sexy Bitch (feat. Akon),David Guetta,127uq83uGFapbddqiMUKky,63
Sexy Bitch (feat. Akon),Akon,127uq83uGFapbddqiMUKky,63
Gettin' Over You (feat. Fergie & LMFAO),David Guetta,0V7QchMrfTCk3gf0iAtl2R,44
Gettin' Over You (feat. Fergie & LMFAO),Chris Willis,0V7QchMrfTCk3gf0iAtl2R,44
Gettin' Over You (feat. Fergie & LMFAO),Fergie,0V7QchMrfTCk3gf0iAtl2R,44
Gettin' Over You (feat. Fergie & LMFAO),LMFAO,0V7QchMrfTCk3gf0iAtl2R,44
this Vicious Cabaret,David J,6LXeZAOrJkpY3jP1TlAJ3m,0
"Pare de Sufrir, Pare de Mamar",De Nalgas,2or5pBpnPtcjthlNt06w1P,32
You Spin Me Round (Like a Record),Dead Or Alive,7uHO4AmKtyGa5v5fsElGoC,0
I Feel Love (Every Million Miles),The Dead Weather,5gLr6cmDqa1FI4qhb7sUsw,0
Baby I Call Hell,Deap Vally,3LBkRFoMoyWzhdUeIMJKrc,37
Leprosy,Death,6QzjXmQ1mHNYHrwNurA9vJ,45
Relentless Revolution,Death Angel,7gN0dtuR8HWynCfDV6crfd,0
The Ultra-Violence,Death Angel,20bJTQOaoHqeCHBhqIgcTl,39
Little Girl,Death From Above 1979,1Y5x0fSVMQu4PZnhXbC8q5,38
Can't Let Go,Death of the Cool,4VMyorGQhPALOBWOu1AYNo,20
Highway Star - Remastered 2012,Deep Purple,3uMmllZo1AfoEnVT4ENCD3,64
Smoke On The Water - Remastered 2012,Deep Purple,5MMnwYs0hIxkENRsbkWJ2G,72
Pour Some Sugar On Me,Def Leppard,1aZLIbKEdsyqxyD6iNcrbA,66
In the Minds of Evil,Deicide,3D6ZPZrFk2CHZCJ2STxHW7,45
Scars Of The Crucifix,Deicide,3ztZNULykf6ijrqJRcfZAJ,33
Night of the Demon,Demon,6DVC4WmdKR19C3KfTzyg6D,42
Wrong,Depeche Mode,1EpjMVaoloW4sLIdfVD6P8,57
Personal Jesus,Depeche Mode,4P9iHeHiwzZAqvQCdoLkGg,49
Personal Jesus,Depeche Mode,2wUlYDGGXlSvm2NkGj0Qio,62
Layla,Derek & The Dominos,4qbPYIqTwAf5OIzrRLQ49q,0
Layla,Duane Allman,4qbPYIqTwAf5OIzrRLQ49q,0
In The Dark,DEV,1pbHy9VBpSyZh56xuujZz0,54
End Of The Line,DevilDriver,5ZKb7ts6zcjZkkbupIOStT,0
Whip It,DEVO,4sscDOZCkbLSlDqcCgUJnX,63
Come On Eileen,Dexys Midnight Runners,3RKl5yjCyj1hqOJ3TeFqyQ,0
Ugly Boy,Die Antwoord,0zSGK8ZpVuo0XdIY21Vyrh,0
Banana Brain,Die Antwoord,6XSEz4r6cUwOZgWvE51zDT,0
Enter The Ninja,Die Antwoord,5KoSOyStzFgRHZ3xaU2NwA,0
I Fink U Freeky,Die Antwoord,6QWpolEawxnSNfYOmYFG0M,0
Fatty Boom Boom,Die Antwoord,0DlgK6jvsAK8eaaWg6k22q,0
Baby's on Fire,Die Antwoord,7rmUSOrOLRBzI8Uq63qYcR,0
Puritania - Studio,Dimmu Borgir,7m8LtvnksLxuGI3TDzPL8D,0
Rainbow In The Dark,Dio,4ggy61YkrNendRHDi8fmNF,49
Rotator - 2010 Digital Remaster,Dizzy Mizz Lizzy,2aIvwKlRGpyO9509linP0O,12
Walk Of Life,Dire Straits,3Ud6fFep5ZlXzRWw6Sm8no,0
Gloria - Live,The Doors,7gf3Brl7VbnMHn07BVKUoq,39
The Crystal Ship,The Doors,0gWvVB4bGvADocoPMEDy3K,62
Alabama Song (Whisky Bar),The Doors,0JNZGIavoUrdup1NsgJOQs,60
Light My Fire,The Doors,5uvosCdMlFdTXhoazkTI5R,70
The End,The Doors,5UgT7w6zVZjP3oyawMzbiK,60
The Mosquito,The Doors,5rMfihaxthEm9rMDSnNk1r,34
Love Her Madly,The Doors,3MFFDRC4wTN9JNGtzXsZlN,68
L.A. Woman,The Doors,6DmfWj5kOa1fX8AwN9byOn,64
Riders on the Storm,The Doors,14XWXWv5FoCbFzLksawpEe,72
Roadhouse Blues,The Doors,1Q5kgpp4pmyGqPwNBzkSrw,71
Touch Me,The Doors,4BVE5tIIpYabZcYCbephNW,64
Strange Days,The Doors,4WFVX3E568hdAixIj3U222,54
Love Me Two Times,The Doors,67HxeUADW4H3ERfaPW59ma,65
Love Street,The Doors,5Q2Im8o4RthlAMkvUMYwGj,61
My Wild Love,The Doors,6OQCLaG8vDoRcgi7vzYEQK,40
We Could Be so Good Together,The Doors,4CIGLBUyPKZzHoYankmQzk,37
Five to One,The Doors,5FlBGGwGuqYmqr0qeBWrxe,55
Abominator,Doyle,6wCG6MUNKwktjSmM74ZIcR,0
Through The Fire And Flames,DragonForce,1iTb2vi8Bls7QY6CKL2gj2,0
Cry Thunder,DragonForce,45W8En2qul3ljQKzIbsyT4,47
Fury Of The Storm,DragonForce,0qTjb7p9gbojEemSJP71Yd,0
Peter Gunn,Duane Eddy,3owKZYdWWzNcThn3NLRkb3,48
The Rocky Road to Dublin - Live,The Dubliners,6Mer1LOfJDd7vUbeWXODrq,1
Barbra Streisand,Duck Sauce,1WHx2541uqQd3bDNYwwOaC,0
Mercy,Duffy,1dKm4a7TOYFzzTQvU59C59,0
Speaking in Tongues,Eagles Of Death Metal,7bUrudG40BOEGglkNtU1h3,36
Miss Alissa,Eagles Of Death Metal,0YQXMFYxfHNagYPgQvurKH,0
September,"Earth, Wind & Fire",0eEncOnmSHqnm1sgXsjUSA,0
Boogie Wonderland,"Earth, Wind & Fire",6ztstiyZL6FXzh4aG46ZPD,77
Boogie Wonderland,The Emotions,6ztstiyZL6FXzh4aG46ZPD,77
Reaktorn läck i Barsebäck - Himno a la banda,Eddie Meduza,3o6vSnVpi4Iq9yDtwQDKH1,48
Munich,Editors,65gtizQxIN8tywyPTreXue,0
The Racing Rats,Editors,4ms8YnbkRLd8LmedZrULFb,0
In This Light And On This Evening,Editors,250rMZi8G6XRRt8rKDjfHM,0
Papillon,Editors,5sy5qa4wvxKJlMsMXL5oQs,0
You Don't Know Love,Editors,7dIpXA4ZdOdtRMH4VoWS1X,0
Eat Raw Meat = Blood Drool,Editors,28vzen2ljAb2YkFrCHtXci,0
War,Edwin Starr,10R3y9QoUP29eVlED6Chth,0
Last Train to London,Electric Light Orchestra,6xE6ZWzK1YDDSYzqOCoQlz,72
Mr. Blue Sky,Electric Light Orchestra,2RlgNHKcydI9sayD2Df2xp,79
Hold On Tight,Electric Light Orchestra,6yBbmHFTxihIDFAerzDMGi,59
Crocodile Rock,Elton John,4v6koasIv1ksU2P9iWqfRV,0
Pump It Up,Elvis Costello & The Attractions,0JgMHia55MBfhfqZIRi3kF,0
Can't Help Falling in Love,Elvis Presley,44AyOl4qVkzS48vBsbNXaC,80
Loving Arms,Elvis Presley,1Z8UY6A88PkXDGWp80Uab1,0
"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,1a3xfVZyJnlKn4t65ccBbp,59
Without Me,Eminem,7lQ8MOhq6IN2w8EYcFNSUk,88
Stan,Eminem,3UmaczJpikHgJFyBTAJVoz,81
Stan,Dido,3UmaczJpikHgJFyBTAJVoz,81
Here's to you (feat. Joan Baez),Ennio Morricone,0o7aA8TNb6zHreGzcDsSU1,52
Here's to you (feat. Joan Baez),Joan Baez,0o7aA8TNb6zHreGzcDsSU1,52
Stranger Aeons,Entombed,6o0OseN0OhIpB0FPm7h8Qu,23
Ameno,ERA,7mfvOqsvzZaUl7sfbcNk4E,61
Thrasher,Evile,3ghhd7sdIcWrWL4yeYc81Q,47
Burned Alive,Evile,3EAEZrEW13JH6X9y1B8YCM,21
In Dreams Of Terror,Evile,65T7xTzopi8ZDh9y8QJZB3,25
Cult,Evile,7jkdjLkhSQRcVA3lsnTClQ,41
Eternal Empire,Evile,6Nx6pGCGIFXveEHfgh5uE6,22
Xaraya,Evile,6sRf8ViCZDz3GseyhThHeG,17
Origin Of Oblivion,Evile,3WYBSBjJrl4viY80CIoCmy,18
Centurion,Evile,0aIsKlkxwMIFhkHWOgTeps,16
In Memoriam,Evile,4QJ51tSPK6EHkW7UJa6Sga,32
Head of the Demon,Evile,3FSJNci6zaV2wimTbfg1vY,21
Outsider,Evile,2lVek0vfjKl0TSL5Avpnp0,15
Funeral Hymn,Exodus,5jvJDRJOl0TiIBYmw4vOHH,0
Collateral Damage,Exodus,019HPbRh9BvRSrCvJqd6Ql,0
Salt the Wound (feat. Kirk Hammett),Exodus,2u2QiUmFc0q7wNdpdwwakK,0
Salt the Wound (feat. Kirk Hammett),Kirk Hammett,2u2QiUmFc0q7wNdpdwwakK,0
BTK,Exodus,6Tj5eF5IxZC3t8Yun5J0gt,0
The Ballad Of Leonard And Charles,Exodus,77f9i7qiagq4mF0Fh3DUWO,0
Fabulous Disaster,Exodus,0dlTfl8E5uOoULYGNJD0a8,37
Lunatic Parade,Exodus,2e1Biaf4gezTm9i0ps9INY,23
Brain Dead,Exodus,2lyAYaGg9kzorHvKOBxtC3,33
Going Going Gone,Exodus,3fm1MesDFmQ8tHIIeWUw18,0
Blacklist,Exodus,7a5bYrP2zzXIGaehSbKOKR,0
Epic,Faith No More,4ReyTz0y3TGkX48wO3Llot,67
Hit The Lights - Remastered,Metallica,4hh0IO5OHTigfnPTpDleL7,49
The Four Horsemen - Remastered,Metallica,5RrnDgjoFxDINI5aFQPZXt,51
Motorbreath - Remastered,Metallica,6RqEJvpEzzlwj8g0wKG1ln,57
Jump In The Fire - Remastered,Metallica,4fVBFyglBhMf0erfF7pBJp,51
(Anesthesia) Pulling Teeth - Remastered,Metallica,4hsJQXAXPbni5QyChVzVsD,48
Whiplash - Remastered,Metallica,38fIaph07Kd8ZIN6l17ZJs,60
Phantom Lord - Remastered,Metallica,5R5b3EZkGsYsZz2XdUNrXI,48
No Remorse - Remastered,Metallica,2uQBTkujGFuwUnA0fi5Qnb,49
Seek & Destroy - Remastered,Metallica,28WmNsclKsrVmdv3tDmoYU,68
Metal Militia - Remastered,Metallica,2TBRfDnfwsOIaGxkkXFBN2,49
Dogs,Pink Floyd,2jvuMDqBK04WvCYYz5qjvG,59
Pigs (Three Different Ones),Pink Floyd,0gEaeqVRHPzRc7HMXtOKc7,57
Sheep,Pink Floyd,55e99bv2wlgTYtNEYHWtN1,55
Lights,Interpol,0pbWPDoOQ6ahqn30gjm5Ne,0
Barricade,Interpol,6tMTUiDe25SmmTNhXI6fZO,0
Ora Pro Nobis Lucifer,Behemoth,0xwfDhU1YaXmNFnwhToFrT,36
I'm Not In Love,10cc,5HQEmiV2lKnSO6qa2fsR7x,70
Fernando,ABBA,1IxDBsZdVMhfkLqrZjARpk,0
Dancing Queen,ABBA,1rMfDvE2C8ne8UZj847rKM,61
Gimme! Gimme! Gimme! (A Man After Midnight),ABBA,2PzCOP5Aj9SABiBgNEZ52G,0
Hells Bells,AC/DC,69QHm3pustz01CJRwdo20z,76
Shoot to Thrill,AC/DC,0C80GCp0mMuBzLf3EAXqxv,74
War Machine,AC/DC,5YnNWHKCJaJKwbagXDb5Uf,61
Guns for Hire,AC/DC,31F5kR9fPxI7lBV0Stfl4V,44
It's a Long Way to the Top (If You Wanna Rock 'N' Roll),AC/DC,7nemcVsXVFZF01iqpIIo2Y,72
Can I Sit Next to You Girl,AC/DC,75uv44LGpyL0DhyLli3aXh,52
Cold Hearted Man,AC/DC,4IT9XxTHKgivxPk6lS8ZE5,37
Evil Walks,AC/DC,3KAjzE9Y4KXhSYLN0E9Kpb,36
Let There Be Rock,AC/DC,753KutoAy00apPsplMRetG,64
Rock 'N' Roll Damnation,AC/DC,2308VPPaMh7Q3AX1Zap99A,54
Sin City,AC/DC,3UQQ7g6J8fiMB7oldQzBoq,57
The Razors Edge,AC/DC,4ObCns6nM6tShx5a5tHiGC,50
Teutonic Terror,Accept,1Nd9rO4Xi3av01E2Lj1igF,0
Rolling in the Deep,Adele,1CkvWZme3pRgbzaxZnTl5X,0
Viva La Revolution,The Adicts,4PMaqWwW6hilTls8202lHE,43
Moongod,Aeternam,54LcV9HzyNTrwbYYY88XD5,23
Invading Jerusalem,Aeternam,3ReP2W54WiZqfjhcYy2xLP,11
Cosmogony,Aeternam,33RjAmb18LXGsepgHgt3Qn,14
I Am The Wooden Doors,Agalloch,3F5h3W6HLDW4xyqs1xvfK2,32
Eye In The Sky,The Alan Parsons Project,39qYD4J4BKvZMQgxfXl5bv,73
Games People Play,The Alan Parsons Project,6aWuLuaoTf1MkxkN4HErQx,0
Ramblin' Man,Allman Brothers Band,2Q7LpkYrS0PBpoq3iCqypa,0
As Loke Falls,Amon Amarth,3HzBawJeXBjSTwhr38Zn1D,43
The Pursuit Of Vikings,Amon Amarth,0sObxZUKqdPfgjG9ahSlP5,56
First Kill,Amon Amarth,7wVdKwd0CZkzLT2cRcTSqz,42
At Dawn's First Light,Amon Amarth,4jdtTRrU1PAkCOw5JY6m25,36
Guardians Of Asgaard,Amon Amarth,2DR9AzDhYeStkHupvU08FC,57
Runes To My Memory,Amon Amarth,5TiDg5EpGO1jWpvn6dRK40,41
Bundy,Animal Alpha,77lJZ2zjGgt0gxQ8nLcKbG,4
Don't Let Me Be Misunderstood,The Animals,7vYA9ET5AUqJt5pBbhKmcB,64
House of the Rising Sun,The Animals,4mn2kNTqiGLwaUR8JdhJ1l,75
Metal On Metal,Anvil,56uiDIiXz2sRoQ0AXq84aI,48
The Best Is Yet To Come,Aoife Ni Fhearraigh,53lOBWy0LP99Gb1ugvXHd9,41
Neighborhood #1 (Tunnels),Arcade Fire,0WZZJ0mDKIkLfL0710ssZt,55
Neighborhood #2 (Laika),Arcade Fire,61ARSKFMwoVnIwXAVnfNNh,50
Month Of May,Arcade Fire,3Er1wNuejABz1cau68q6Qd,0
We Will Rise,Arch Enemy,0KtQaeUT372b7vRProw9Sm,45
Nemesis,Arch Enemy,27sTzAelgljD6Uxp88BqA3,56
Yesterday Is Dead and Gone,Arch Enemy,0AOQFMydzS4AkbElri4FGw,36
Do I Wanna Know?,Arctic Monkeys,2UzMpPKPhbcC8RbsmuURAZ,0
One for the Road,Arctic Monkeys,7Hk6vSplBGJ6zK9GcGgeIa,0
Teddy Picker,Arctic Monkeys,5kxVyCgEUND7E2QKG7JmoF,70
Fluorescent Adolescent,Arctic Monkeys,2x8evxqUlF0eRabbW2JBJd,78
Old Yellow Bricks,Arctic Monkeys,5KGbRvZyVyKP2AEJMHErB4,66
Dangerous Animals,Arctic Monkeys,0pdp3VrR4WQaswf0GyT0Y0,55
All My Own Stunts,Arctic Monkeys,7cRR82VFtvy3FeqIrjEeFy,49
Four Out Of Five,Arctic Monkeys,3nhzPKCm2yqGmgEhdAg19u,1
Perhaps Vampires Is A Bit Strong But…,Arctic Monkeys,6Slvi85s1hIaeykjvDe1xk,56
When The Sun Goes Down,Arctic Monkeys,2zzLRQ78kKfPTx8FJQCdC2,73
Pouring Reign,As Blood Runs Black,78RyOIDAU1Z4LwKTpFmz6H,0
Only Time Will Tell,Asia,5eL3BwpZ3hbRc2h7JWDpqh,0
Gallows,Atreyu,45rGiTUc70kMs9Nytldm5j,32
Scream,Avenged Sevenfold,297d7PwfSFHQXCjqqDXQT2,60
Nightmare,Avenged Sevenfold,4UEo1b0wWrtHMC8bVqPiH8,72
Raindrops Keep Fallin' On My Head,B.J. Thomas,0zRtBDhwtIFTfoK2HuURbM,0
Shooting Star (Remastered Album Version),Bad Company,3o3HURR06RatkEIE2Kcsht,0
Big Dreams,Bakar,0I6rPjtBatbnqWzqvQhvp4,51
Tarzan Boy,Baltimora,273uCXd7NPrInaiNqtkOrA,72
Take My Bones Away,Baroness,1yibGVA3FlGySYObOkMdzc,41
Can't Smile Without You,Barry Manilow,7qUTZEf6bgiApJEXpMAH5y,62
I Write the Songs,Barry Manilow,12FZTFRyd4RBzvKf8RB0zO,53
33 Something,Bathory,4rBG93cozPI09v1QXyyHlz,0
Foreverdark Woods,Bathory,3E5cyRxSVlu4ZM6AdtWd0Y,0
Death And Resurrection Of A Northern Son,Bathory,5329fyg55XJmRq1F5U8POV,0
Sadist,Bathory,05TwEprthalrWLTL1P87sa,0
To Enter Your Mountain,Bathory,0Djz2v2Z0uOWeRVd9UUnhd,0
Yekteniya VI,Batushka,2kb7kdw6GErxbeldJC3GB3,0
So What'Cha Want,Beastie Boys,5h9mwffuipb2TSeTFp8Pu0,0
Intergalactic - Remastered 2009,Beastie Boys,5fpizYGbi5IQoEraj6FP0R,69
Sabotage,Beastie Boys,0Puj4YlTm6xNzDDADXHMI9,75
Brass Monkey,Beastie Boys,2tY1gxCKslfXLFpFofYmJQ,67
Helter Skelter - Remastered 2009,The Beatles,0Bs0hUYxz7REyIHH7tRhL2,59
Yesterday - Remastered 2009,The Beatles,3BQHpFgAp4l80e1XslIjNI,79
Don't Let Me Down - Naked Version / Remastered 2013,The Beatles,5BhMoGrz5KzG2fA5uzHjZ1,43
"Hello, Goodbye - Remastered 2009",The Beatles,0vZ97gHhemKm6c64hTfJNA,60
She Loves You - Remastered 2009,The Beatles,48JM82SHQTBYkhEYhMaOaa,47
Love Me Do - Remastered 2009,The Beatles,3VbGCXWRiouAq8VyMYN2MI,67
Yellow Submarine - Remastered 2009,The Beatles,3oEo8Pqm5IAi8wQfCI5BpR,45
Hail to the Freaks,Beatsteaks,0gyoNUL5OO8bGt8MbvREOK,38
I Started A Joke,Bee Gees,0a8pC3ifrxZJ2k6WZNQIyd,34
"Night Fever - From ""Saturday Night Fever"" Soundtrack",Bee Gees,43TDFuJclqZSQrHZvOpMSv,55
Stayin' Alive,Bee Gees,4ICKuJDY5F2XdTR4fIMA7W,49
Slaying the Prophets Ov Isa,Behemoth,3IAZKshkAnTND0rIn5dRY9,0
At the Left Hand Ov God,Behemoth,5PRJcSkPaDhcgc2eDGzxtH,0
Demigod,Behemoth,42j6AMBZ4xAvXktAI60tBi,0
The Reign Ov Shemsu-Hor,Behemoth,4Av1DjR6mqMolQ0h7yobcq,0
Daimonos,Behemoth,0x2P4d5Q8VRU0nasT1g4Fs,26
Ov Fire And The Void,Behemoth,2Q73wKbwLLcGS404gkTfjH,44
Lucifer,Behemoth,2UGS1ctP44OI8EtJwscATQ,27
God = Dog,Behemoth,6einA5cTApe06kE0b3MxAt,29
Ecclesia Diabolica Catholica,Behemoth,25ky0bqOPglSvw5MJTvC1q,29
Bartzabel,Behemoth,3sR5MqlhE1pYtrZyCJNIuO,39
Blow Your Trumpets Gabriel,Behemoth,4JynkH6Oa9cJ0zUTzYA2UP,42
The Satanist,Behemoth,45hGPaDQcHd3krODrbWN6g,33
O Father O Satan O Sun!,Behemoth,5KzMpwYY3TPyZKQk9pgJ1k,41
No Sympathy For Fools,Behemoth,1febXMopmNMoPDsOLAbAP3,20
Huggin & Kissin,Big Black Delta,5ogtb9bGQoH8CjZNxmbNHR,7
Rebel Girl,Bikini Kill,0gXpfKuJEVqQcn8rjraBWr,0
White Wedding - Pt. 1,Billy Idol,1gzIbdFnGJ226LTl0Cn2SX,72
Mony Mony,Billy Idol,2e5JOKR3sRfhYONhzTQDAx,41
Sweet Sixteen - Remastered 2001,Billy Idol,3kyW3qviTr2dIyvqa1lEWC,54
Rebel Yell,Billy Idol,4TIJ7zSBNejpoIPaWpWRKc,75
New York State of Mind,Billy Joel,6yjKlmm7vOszkXEUku1EM1,62
Young Men Dead,The Black Angels,3Dnr5MmVE22xUyZXqMPbQf,49
Den Femte Statsmakt,Black Debbath,1mGOSyT33rBFJUCR64rbFK,0
The Time (Dirty Bit),Black Eyed Peas,0iQHjEwLtwyGA9kL1H6SeN,51
Don’t Stop The Party,Black Eyed Peas,61s24wRVyG7NP9m7EjdDKL,62
Boom Boom Pow,Black Eyed Peas,53e82ad7vcD7fQj6nWdCnM,41
Rock That Body,Black Eyed Peas,1cmQe4EYZI3J0dygdL701Q,40
Meet Me Halfway,Black Eyed Peas,0fXQkrDzvDQiZW4sxSkRUl,61
Imma Be,Black Eyed Peas,22538YKRjtLLuosd61VUOn,40
I Gotta Feeling,Black Eyed Peas,1JEsBoCgrdy4Xmu2E6aSj7,60
Let's Get Retarded,Black Eyed Peas,14e7Xs24shtJXF05kOUjDz,0
Where Is The Love?,Black Eyed Peas,1FreAz1lmnDi5aKLB6GdFM,1
Rise Above,Black Flag,4kFfFe38CRVnTsakUTL4E4,53
I'll Be Your Man,The Black Keys,78DAnFAmuBbekO4LeuhRkR,0
Howlin’ For You,The Black Keys,4YEjTfbxA2gqnIRwLyvsIX,0
Tighten Up,The Black Keys,3smAYCIyUKT0uiw4HMpIJl,0
Gold on the Ceiling,The Black Keys,5lN1EH25gdiqT1SFALMAq1,76
Have Love Will Travel,The Black Keys,3zRgFbu0y42O46Rb74TbjL,0
Set You Free,The Black Keys,4BohKS6VyfB9JGnLhutkG9,41
Fever,The Black Keys,3Hx7RXqCS7Kzjy2ot2q1Gk,67
Hurricane Jane,Black Kids,4EAlM5jSG8w9RBSI4PTGXE,35
Blackened Waters,Black Label Society,3lONVUuBU70ME3LXsSGjJw,0
Fire It Up,Black Label Society,3HoegfUAmXXfJUggXGZUHQ,0
Weapon Of Choice,Black Rebel Motorcycle Club,2CpcG75q9WnxLX0wUiOmbz,0
God Is Dead?,Black Sabbath,3IKJNHnVZ2bXGjAFBJiUYo,54
Black Sabbath,Black Sabbath,1udmPvJoBnqitbeYKKc9mc,2
N.I.B.,Black Sabbath,62oNfnQqObaqARM0DTibAL,5
Born Again - 2009 Remaster,Black Sabbath,4JEqvqrbTNnXpg7wEDlRdw,0
Lady Evil - 2009 Remaster,Black Sabbath,4kWp7iQopHC1DW7clIxgQf,1
